no.,vid,title,description,thumbnail,view_counts,t_emoji_count,t_word_count,t_punctuation_count,t_length,t_lang,d_emoji_count,d_word_count,d_punctuation_count,d_length,d_lang,thumb_brightness,thumb_contrast,thumb_blurriness,thumb_entropy,t_lang_digit,d_lang_digit,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14
674,_P7TjlN1mCU,Tutorial,,https://i.ytimg.com/vi/_P7TjlN1mCU/default.jpg,6076752,0,1,0,8,ro,0,1,0,3,tl,0.05905242496,2.133939809,21.79305556,6.651623822,35,14,-0.4630839566,-2.011356157,-1.141261101,-2.190776543,1.124512466,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-1.096368699,-1.356917617,-1.320333874,-0.0827975824
675,VRdfjpTKg5k,EYELINER TUTORIAL FOR HOODED EYES ✨,"Looking for a quick and easy eyeliner tutorial? Look no further! In this tutorial, you'll learn how to create a beautiful eyeliner look ...",https://i.ytimg.com/vi/VRdfjpTKg5k/default.jpg,577745,1,5,0,35,de,0,24,7,139,en,0.0979658602,3.349182002,30.52916667,7.365043406,19,21,0.8208826513,-0.9962887044,-1.141261101,-0.9530842138,-1.583796534,-0.1480910628,1.082481438,0.1502757003,0.9772554801,0.5403974534,0.03391876083,-0.1843194386,-0.5936692697,0.8887131022
676,e3xff3NmnPo,Go Isometric! #procreate #tutorial,Here's how you can create a Monument Valley inspired artwork in Procreate. Watch the full tutorial here: ...,https://i.ytimg.com/vi/e3xff3NmnPo/default.jpg,451994,0,4,3,34,ro,0,18,6,108,en,0.117173507,3.995834428,18.60555556,6.854610674,35,21,-0.4630839566,-1.250055567,0.08648811114,-0.9989246704,1.124512466,-0.1480910628,0.4015327457,-0.03224539317,0.3815710842,0.5403974534,0.5918279301,0.4396413343,-1.585468256,0.1936230537
677,AJwRfDZtjz8,How to transition PT.18 #tutorial #transition #shorts,,https://i.ytimg.com/vi/AJwRfDZtjz8/default.jpg,329983,0,8,4,53,en,0,1,0,3,tl,0.05281063145,2.209998372,27.17638889,6.49587119,30,14,-0.4630839566,-0.2349881152,0.4957378484,-0.1279559946,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-1.277669088,-1.283528022,-0.872551361,-0.2948962542
678,mt_D0RazPEw,Inner Corner Eyeliner Tutorial! #shorts #eyeliner,,https://i.ytimg.com/vi/mt_D0RazPEw/default.jpg,107545,0,6,3,49,en,0,1,0,3,tl,0.09158657347,3.144725987,22.40694444,7.172757706,30,14,-0.4630839566,-0.7425218413,0.08648811114,-0.3113178211,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.1513752836,-0.3816008955,-1.269270956,0.6268649326
679,oNUYT43TFOM,Mii Channel Theme - Easy Piano Tutorial,Now watching: Mii Channel (Easy Mode) Sheet music: https://www.musicnotes.com/l/xVkhP SUBSCRIBE for more! Learn piano ...,https://i.ytimg.com/vi/oNUYT43TFOM/default.jpg,39434,0,6,1,39,en,0,19,15,121,en,0.09047619112,3.889520804,42.97222222,6.116226777,30,21,-0.4630839566,-0.7425218413,-0.7320113634,-0.7697223873,0.2781659035,-0.1480910628,0.5150241944,1.610444448,0.631374218,0.5403974534,-0.1836276726,0.3370583569,0.4413368013,-0.8118831868
680,Ld6COxLo6PA,Frontflip Progression Tutorial 🔥 Parkour Acrobatics Gymnastics Flips Capoeira Bboy Alex Destreza,,https://i.ytimg.com/vi/Ld6COxLo6PA/default.jpg,63500814,1,11,0,96,ca,0,1,0,3,tl,0.09488761232,3.23916213,30.62361111,7.254219734,36,14,0.8208826513,0.526312474,-1.141261101,1.84318364,1.293781778,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.05549264573,-0.2904786073,-0.5858134362,0.7377971692
681,0Rpbm9OO93g,Descendants 2 | &#39;What&#39;s My Name?&#39; Dance Tutorial 💜 | Disney Channel UK,Do you ❤ Disney Descendants? Your fave villains are back and even more rotten! Watch China Anne McClain (or as we like to ...,https://i.ytimg.com/vi/0Rpbm9OO93g/default.jpg,22478083,1,14,12,82,en,1,22,6,125,en,0.08433388502,3.253615329,47.31666667,6.805373702,30,21,0.8208826513,1.287613063,3.769735747,1.201417247,0.2781659035,4.123766518,0.8554985407,-0.03224539317,0.7082367206,0.5403974534,-0.3620383299,-0.2765325845,0.8027051448,0.1265738095
682,bUOcNI8RBGk,☆ Severina - Tutorial ➿feat. Ljuba Stanković,Subscribe Severina YouTube channel ▻ https://goo.gl/QNLWsB ↩︎ ☆ Severina - Tutorial ➿feat. Ljuba Stanković - Official HD ...,https://i.ytimg.com/vi/bUOcNI8RBGk/default.jpg,47184403,1,5,2,44,sl,2,15,11,124,en,0.2003960059,6.494750998,29.91527778,6.210445444,16,21,0.8208826513,-0.9962887044,-0.3227616261,-0.5405201042,-2.091604471,8.3956241,0.06105839943,0.880360074,0.689021095,0.5403974534,3.009125357,2.850868525,-0.6447321879,-0.6835793899
683,7uEgZ45WLbg,Messy bun tutorial,"I always wear these messy buns and soooo many people ask me how I do them! It is throwing me back to the ""Cute Girls ...",https://i.ytimg.com/vi/7uEgZ45WLbg/default.jpg,1236670,0,3,0,18,fi,0,25,5,120,en,0.1048520894,3.437753429,27.48333333,7.283419583,15,21,-0.4630839566,-1.503822431,-1.141261101,-1.732371976,-2.260873784,-0.1480910628,1.195972887,-0.2147664866,0.6121585923,0.5403974534,0.2339375592,-0.09885606744,-0.8470199019,0.7775605369
684,7Wq8_ETeovE,BARBRA FOLLOWS a Meredith Tutorial! 😳 MORE 👉🏼 #TheJohnnyRossShow,"ABOUT ME: I have been a professional makeup artist since 2012, working for companies like Sophora, Laura Mercier, Dr. Dennis ...",https://i.ytimg.com/vi/7Wq8_ETeovE/default.jpg,7077872,2,7,2,64,en,0,20,8,128,en,0.06920626059,3.322967732,33.95277778,4.260217922,30,21,2.104849259,-0.4887549783,-0.3227616261,0.3762890283,0.2781659035,-0.1480910628,0.6285156432,0.3327967937,0.7658835977,0.5403974534,-0.8014383488,-0.209613824,-0.3088953033,-3.339333333
685,mCdtN0tPMYA,Tutorial para hacer mortal atrás!!🙌🏼🔥🤯,tutorial #mortal #flip #backflip #comedia #parkour.,https://i.ytimg.com/vi/mCdtN0tPMYA/default.jpg,3383456,3,5,2,38,es,0,6,6,51,en,0.09974758581,3.455151919,28.33333333,7.279597428,17,21,3.388815867,-0.9962887044,-0.3227616261,-0.8155628439,-1.922335159,-0.1480910628,-0.9603646393,-0.03224539317,-0.7137195792,0.5403974534,0.08567112098,-0.08206810725,-0.7763173999,0.7723556555
686,kHfoQ-qL4Ns,Billie Eilish x Khalid - Lovely | EASY Piano Tutorial,Learn piano with Skoove ▻ https://www.skoove.com/#a_aid=phianonize ♫ SHEET ▻ https://www.musicnotes.com/l/HtVM4 ...,https://i.ytimg.com/vi/kHfoQ-qL4Ns/default.jpg,6666549,0,8,2,53,en,0,17,19,115,en,0.07907113871,3.842669799,37.11666667,5.438801422,30,21,-0.4630839566,-0.2349881152,-0.3227616261,-0.1279559946,0.2781659035,-0.1480910628,0.2880412969,2.340528822,0.5160804639,0.5403974534,-0.5149011167,0.2918513992,-0.04572487921,-1.734378147
687,6eW3gDFo9k8,HAIR TUTORIAL ^_^ #shorts #tiktok #acting #tutorial #hairtutorial,,https://i.ytimg.com/vi/6eW3gDFo9k8/default.jpg,2230884,0,8,8,65,en,0,1,0,3,tl,0.06451385064,3.067914027,27.81388889,4.501678982,30,14,-0.4630839566,-0.2349881152,2.132736797,0.4221294849,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.9377350312,-0.4557174503,-0.8195244845,-3.010519821
688,DLa7bQBxV60,white eyes black eyes tutorial,김프로 #유백합 #KIMPRO 김프로 KIMPRO SNS   틱톡 : https://www.tiktok.com/@kimpro828 인스타그램 ...,https://i.ytimg.com/vi/DLa7bQBxV60/default.jpg,7203242,0,5,0,30,en,0,13,13,82,ko,0.09893539954,3.602234949,27.53055556,7.393649492,30,7,-0.4630839566,-0.9962887044,-1.141261101,-1.182286497,0.2781659035,-0.1480910628,-0.1659244981,1.245402261,-0.1180351833,-3.088750779,0.06208019524,0.05985363803,-0.8430919851,0.927667903
689,1c_gHonRtYI,60 Second French Twist Updo Hair Tutorial,Today's how to hair tutorial is an easy French Twist hairstyle that takes less than 60 seconds to create. This French roll updo is a ...,https://i.ytimg.com/vi/1c_gHonRtYI/default.jpg,2255539,0,7,0,41,en,0,26,5,136,en,0.1754904078,5.850054314,37.65972222,6.520570273,30,21,-0.4630839566,-0.4887549783,-1.141261101,-0.678041474,0.2781659035,-0.1480910628,1.309464336,-0.2147664866,0.9196086031,0.5403974534,2.285712348,2.228794865,-0.0005538362657,-0.2612618764
690,NUjWNzSUi9Q,"Hairbun with just a PEN? Hairstick Tutorial, Casa De Papel, Money Heist #kbeauty #shorts #hairstyle",,https://i.ytimg.com/vi/NUjWNzSUi9Q/default.jpg,6167422,0,15,6,99,en,0,1,0,3,tl,0.1156691647,3.907489358,22.50138889,7.29057914,30,14,-0.4630839566,1.541379926,1.314237323,1.98070501,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.5481325017,0.3543963771,-1.261415122,0.7873101802
691,B48yqPUdbAA,Slow MESSY BUN tutorial!! #Shorts,,https://i.ytimg.com/vi/B48yqPUdbAA/default.jpg,2666587,0,5,3,33,en,0,1,0,3,tl,0.09795896151,3.279744022,32.89027778,7.268841866,30,14,-0.4630839566,-0.9962887044,0.08648811114,-1.044765127,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.03371838001,-0.251320773,-0.3972734308,0.7577090955
692,4Gyqp3SVbG8,tutorial para decorar pastel con chocolate enmallado y frutas,decoracionn de pastel con chocolate enmallado y frutas #pastelescreativos #cakeideas #cakedecorating #frutilla #chocolate.,https://i.ytimg.com/vi/4Gyqp3SVbG8/default.jpg,66742,0,9,0,61,es,0,13,6,122,es,0.09378114682,3.539946704,27.48333333,7.261257854,17,15,-0.4630839566,0.01877874787,-1.141261101,0.2387676584,-1.922335159,-0.1480910628,-0.1659244981,-0.03224539317,0.6505898436,-1.014951789,-0.08763126513,-0.0002488528716,-0.8470199019,0.747381444
693,E-bIc7LpbT8,2-Ingredient Truffles! tutorial #Shorts,How to make a 2-Ingredient Chocolate Truffles! Also known as Brigadeiros! I'm Eloise from Fitwaffle Kitchen! I make simple recipe ...,https://i.ytimg.com/vi/E-bIc7LpbT8/default.jpg,54202965,0,5,3,39,en,0,22,8,133,en,0.1378829115,4.938128827,57.04444444,6.847628406,30,21,-0.4630839566,-0.9962887044,0.08648811114,-0.7697223873,0.2781659035,-0.1480910628,0.8554985407,0.3327967937,0.861961726,0.5403974534,1.193357455,1.348869718,1.611856001,0.1841148374
694,XKLvAsbdfpQ,Sparkle Tutorial #shorts,,https://i.ytimg.com/vi/XKLvAsbdfpQ/default.jpg,86341945,0,3,1,24,en,0,1,0,3,tl,0.0952103199,3.45934354,23.70555556,7.238105237,30,14,-0.4630839566,-1.503822431,-0.7320113634,-1.457329237,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.0461192166,-0.07802357459,-1.161253244,0.7158529923
695,7Ql64pa0T4U,Kill Bill (Piano Tutorial) #TikTok,"Thank you for watching Please subscribe to my channel! And if you like it, please thumbs up! SZA - Kill Bill ...",https://i.ytimg.com/vi/7Ql64pa0T4U/default.jpg,487442,0,5,3,34,it,0,20,7,112,en,0.1161227111,3.995455362,52.86527778,7.478664654,0,21,-0.4630839566,-0.9962887044,0.08648811114,-0.9989246704,-4.799913471,-0.1480910628,0.6285156432,0.1502757003,0.4584335869,0.5403974534,0.5613063003,0.4392755696,1.264235366,1.043438678
696,kR73DAZOzlE,BEST Magic. Tutorial Rubberband Trick (47). #magic #magictricks #rubberbandtricks #shorts #short,,https://i.ytimg.com/vi/kR73DAZOzlE/default.jpg,80381,0,11,9,96,en,0,1,0,3,tl,0.04966752626,2.29270585,16.69305556,6.034300448,30,14,-0.4630839566,0.526312474,2.541986535,1.84318364,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-1.368964352,-1.203722829,-1.744548886,-0.923447694
697,Rn57_W74YJg,Moonwalk Tutorial #shorts,,https://i.ytimg.com/vi/Rn57_W74YJg/default.jpg,8802075,0,3,1,25,en,0,1,0,3,tl,0.08486218676,3.10953368,30.34027778,7.216364717,30,14,-0.4630839566,-1.503822431,-0.7320113634,-1.41148878,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.3466931713,-0.4155582703,-0.6093809369,0.6862474869
698,I8Y6uH_PGKg,This Headwrap Tutorial Broke The Internet #shorts,shorts Hope you enjoy this beautiful Headwrap tutorial hack that broke the internet on natural hair :) Such an amazing protective ...,https://i.ytimg.com/vi/I8Y6uH_PGKg/default.jpg,182970,0,7,1,49,en,0,20,5,133,en,0.09678281373,3.46239181,22.28888889,7.182960715,30,21,-0.4630839566,-0.4887549783,-0.7320113634,-0.3113178211,0.2781659035,-0.1480910628,0.6285156432,-0.2147664866,0.861961726,0.5403974534,-0.0004442448998,-0.07508227114,-1.279090748,0.6407590453
699,xqvCmoLULNY,Exercise Tutorial - Squat,How To Do The Move 1. Stand with your feet slightly wider than shoulder width apart. 2. Cross your arms in front of you so that ...,https://i.ytimg.com/vi/xqvCmoLULNY/default.jpg,721248,0,3,1,25,ca,0,26,6,131,en,0.05691575345,2.437101486,34,6.328487451,36,21,-0.4630839566,-1.503822431,-0.7320113634,-1.41148878,1.293781778,-0.1480910628,1.309464336,-0.03224539317,0.8235304747,0.5403974534,-1.158430889,-1.064394174,-0.3049673866,-0.5228337732
700,IBVHUQpRQRQ,Unboxing a 10 Year Old iPhone,,https://i.ytimg.com/vi/IBVHUQpRQRQ/default.jpg,125723,0,6,0,29,en,0,1,0,3,tl,0.09460299661,3.468771492,27.27083333,7.29701225,30,14,-0.4630839566,-0.7425218413,-1.141261101,-1.228126954,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.06375965085,-0.0689264579,-0.8646955274,0.7960705716
701,OoGFUH1oE8M,Unboxing the Yellow iPhone 14 #shorts,Subscribe to CNET: https://www.youtube.com/user/CNETTV Never miss a deal again! See CNET's browser extension ...,https://i.ytimg.com/vi/OoGFUH1oE8M/default.jpg,4063,0,6,1,37,en,0,19,13,112,en,0.1112155801,3.71694075,18.53472222,7.047579796,30,21,-0.4630839566,-0.7425218413,-0.7320113634,-0.8614033005,0.2781659035,-0.1480910628,0.5150241944,1.245402261,0.4584335869,0.5403974534,0.4187727883,0.1705343031,-1.591360131,0.4564018842
702,zp5SSn-jy_A,Dumbest Smart Speaker Unboxing,AYOOO!!! What's up RAMFAM - So happy to see you! I play with my food and find cool things on the internet and unbox them and ...,https://i.ytimg.com/vi/zp5SSn-jy_A/default.jpg,267033,0,4,0,30,en,0,26,9,128,en,0.07621654841,3.007728251,26.51527778,7.10877378,30,21,-0.4630839566,-1.250055567,-1.141261101,-1.182286497,0.2781659035,-0.1480910628,1.309464336,0.5153178871,0.7658835977,0.5403974534,-0.59781612,-0.5137912495,-0.9275421959,0.5397337843
703,hMtmG_yygRk,Unboxing Xbox Nostalgia From DKOldies,"Ian just received his order - a ton of Xbox 360 games! Ian ordered games like Mass Effect, Fable III, Assassin's Creed, and many ...",https://i.ytimg.com/vi/hMtmG_yygRk/default.jpg,28850,0,5,0,37,en,0,24,9,132,en,0.09325086432,3.348567328,47.78888889,7.335661912,30,21,-0.4630839566,-0.9962887044,-1.141261101,-0.8614033005,0.2781659035,-0.1480910628,1.082481438,0.5153178871,0.8427461004,0.5403974534,-0.1030339571,-0.1849125424,0.8419843126,0.8487023763
704,gkLl1K2hIM8,"Unboxing $7,000 Dior Jordan 1s🤯",,https://i.ytimg.com/vi/gkLl1K2hIM8/default.jpg,104186,1,6,2,31,en,0,1,0,3,tl,0.0911246542,3.737744264,21.95833333,6.799057137,30,14,0.8208826513,-0.7425218413,-0.3227616261,-1.13644604,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.1647922835,0.1906078009,-1.306586165,0.1179721249
705,yO_MYOPTews,Unboxing With Lynja!?!,,https://i.ytimg.com/vi/yO_MYOPTews/default.jpg,6886279,0,3,3,22,en,0,1,0,3,tl,0.1072024152,3.901778395,48.14305556,7.418524447,30,14,-0.4630839566,-1.503822431,0.08648811114,-1.54901015,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.302205592,0.3488858173,0.8714436885,0.9615417762
706,c1h5jySwB54,Unboxing With Grandma Ep.2,,https://i.ytimg.com/vi/c1h5jySwB54/default.jpg,2126821,0,5,1,26,en,0,1,0,3,tl,0.0674440846,3.098068355,26.44444444,6.597581335,30,14,-0.4630839566,-0.9962887044,-0.7320113634,-1.365648323,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.8526228667,-0.4266212666,-0.933434071,-0.156390815
707,S1Eg4EBFQJA,PAW Patrol Towers and Headquarters HQ | PAW Patrol | Toy Collection and Unboxing!,"Whether they're in Adventure Bay, the Dino Wilds, or Adventure City, the PAW Patrol always has the coolest mission headquarters ...",https://i.ytimg.com/vi/S1Eg4EBFQJA/default.jpg,6716626,0,12,3,81,en,0,21,7,131,en,0.1561361124,5.230666686,54.14027778,6.9328573,30,21,-0.4630839566,0.7800793371,0.08648811114,1.155576791,0.2781659035,-0.1480910628,0.7420070919,0.1502757003,0.8235304747,0.5403974534,1.723543597,1.631142144,1.370289119,0.3001766661
708,sc1l2va1PZs,Ultra Rare Knife Unboxing 🤯 #shorts #youtubeshorts,,https://i.ytimg.com/vi/sc1l2va1PZs/default.jpg,32225,1,6,2,50,en,0,1,0,3,tl,0.08642864924,3.219441316,31.00138889,7.096166472,30,14,0.8208826513,-0.7425218413,-0.3227616261,-0.2654773644,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,-0.3011933873,-0.3095073992,-0.554390102,0.522565578
709,2QQsRjw_hxc,UNBOXING GADGETS PER LA CASA!,"Per altri trucchi e video divertenti, iscriviti! #shorts #tech #iPhone PRODOTTI: http://bit.ly/3L0dEBw.",https://i.ytimg.com/vi/2QQsRjw_hxc/default.jpg,300289,0,5,1,29,de,0,15,12,103,it,0.07536901864,2.795658344,29.25416667,6.971935567,19,1,-0.4630839566,-0.9962887044,-0.7320113634,-1.228126954,-1.583796534,-0.1480910628,0.06105839943,1.062881167,0.2854929558,-4.644100021,-0.6224336401,-0.7184194203,-0.6997230227,0.3533921288
710,GevBRdCmv0c,Pencil case ASMR unboxing #shorts #asmr #unboxing #satisfying,"Pencil case ASMR unboxing #shorts #asmr #unboxing #satisfying asmr, unboxing, pencil case, mechanical pencil case, classic ...",https://i.ytimg.com/vi/GevBRdCmv0c/default.jpg,85567,0,8,4,61,en,0,16,11,126,en,0.1112021755,3.627895143,31.70972222,7.441602217,30,21,-0.4630839566,-0.2349881152,0.4957378484,0.2387676584,0.2781659035,-0.1480910628,0.1745498482,0.880360074,0.7274523463,0.5403974534,0.4183834349,0.08461339183,-0.4954713503,0.9929683032
711,Evl9fKmpjXE,Yellow iPhone 14 Plus Unboxing!,,https://i.ytimg.com/vi/Evl9fKmpjXE/default.jpg,25331,0,5,1,31,en,0,1,0,3,tl,0.1177896876,4.045748411,26.18472222,7.192455029,30,14,-0.4630839566,-0.9962887044,-0.7320113634,-1.13644604,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.6097256352,0.4878037878,-0.9550376133,0.6536880817
712,OEix_46HZMY,💕 IPAD ROSA 💕 Unboxing ASMR,,https://i.ytimg.com/vi/OEix_46HZMY/default.jpg,4329327,2,4,0,27,en,0,1,0,3,tl,0.0995622641,3.4462724,16.10277778,7.435560241,30,14,2.104849259,-1.250055567,-1.141261101,-1.319807867,0.2781659035,-0.1480910628,-1.527821883,-1.127371954,-1.636069611,-1.274176663,0.08028822924,-0.09063603492,-1.793647845,0.9847405451
713,LYpNetnsayM,Unboxing The Green Watch by William Wood,This is sponsored by William Wood Watches.,https://i.ytimg.com/vi/LYpNetnsayM/default.jpg,76032,0,7,0,40,en,0,7,1,42,en,0.07615731615,2.943302746,33.38611111,7.221138112,30,21,-0.4630839566,-0.4887549783,-1.141261101,-0.7238819307,0.2781659035,-0.1480910628,-0.8468731906,-0.9448508604,-0.8866602102,0.5403974534,-0.5995365923,-0.5759560013,-0.3560303047,0.6927477353
714,HIPyEUtwlaM,Hatchling Hatchies | Toy Unboxing!,Something adorable is hatching from these mysterious bags - it's a flock of squishy Hatchlings! Get a bunch of these cuties ...,https://i.ytimg.com/vi/HIPyEUtwlaM/default.jpg,87650091,0,4,2,34,en,0,21,6,127,en,0.136394747,4.796230553,57.25694444,7.019103656,30,21,-0.4630839566,-1.250055567,-0.3227616261,-0.9989246704,0.2781659035,-0.1480910628,0.7420070919,-0.03224539317,0.746667972,0.5403974534,1.15013193,1.211950792,1.629531627,0.417624039
715,imubiTZFpZU,Unboxing my new favorite thing EVERRRRR #shorts #naruto,unboxing #naruto #fashion.,https://i.ytimg.com/vi/imubiTZFpZU/default.jpg,149986,0,8,2,55,en,0,3,3,26,en,0.09538641951,3.269138854,29.06527778,7.223228992,30,21,-0.4630839566,-0.2349881152,-0.3227616261,-0.03627508134,0.2781659035,-0.1480910628,-1.300838986,-0.5798086735,-1.194110221,0.5403974534,-0.04100419186,-0.2615537956,-0.7154346899,0.6955950241
716,sJdzpDT8Qcw,iPhone 14 Plus in Yellow Unboxing &amp; Impressions!,The iPhone 14 Plus and iPhone 14 now come in brand new Yellow color coming March 10th via preorder and instores March 14th ...,https://i.ytimg.com/vi/sJdzpDT8Qcw/default.jpg,10505,0,8,3,52,en,0,23,3,126,en,0.09171173154,3.545528686,46.15972222,6.612536708,30,21,-0.4630839566,-0.2349881152,0.08648811114,-0.1737964512,0.2781659035,-0.1480910628,0.9689899894,-0.5798086735,0.7274523463,0.5403974534,-0.1477399171,0.005137252061,0.7064711838,-0.1360250927
717,Xz2CKvZ4gNM,Unboxing the Minecraft Gaming Chair 🤯,"Unboxing the Minecraft Gaming Chair! I Built the ULTIMATE Minecraft Gaming Setup! A DREAM Gaming Setup for Xbox, ...",https://i.ytimg.com/vi/Xz2CKvZ4gNM/default.jpg,26050,1,5,0,37,en,0,18,6,116,en,0.08939382559,3.279162021,32.98472222,7.264920796,30,21,0.8208826513,-0.9962887044,-1.141261101,-0.8614033005,0.2781659035,-0.1480910628,0.4015327457,-0.03224539317,0.5352960896,0.5403974534,-0.2150662792,-0.2518823506,-0.3894175973,0.7523695145
718,1k0itp458Gg,2021 iPad mini Unboxing,Unboxing the all new iPad mini from Apple.,https://i.ytimg.com/vi/1k0itp458Gg/default.jpg,4920518,0,4,0,23,tl,0,8,1,42,en,0.05774733212,3.049979961,21.32083333,4.397134352,18,21,-0.4630839566,-1.250055567,-1.141261101,-1.503169693,-1.753065846,-0.1480910628,-0.7333817418,-0.9448508604,-0.8866602102,0.5403974534,-1.134276688,-0.4730221925,-1.359613041,-3.152885165
