,Unnamed: 0,Unnamed: 0.1,vid,title,description,thumbnail,view_counts,t_emoji_count,t_word_count,t_punctuation_count,t_length,t_lang,d_emoji_count,d_word_count,d_punctuation_count,d_length,d_lang
961,961,11,DpZ3yZhsWZE,Black Beauty | Official Trailer | Disney+,"Find your way home. #BlackBeautyMovie, starring Mackenzie Foy and featuring Academy Award-winner Kate Winslet as the voice ...",https://i.ytimg.com/vi/DpZ3yZhsWZE/default.jpg,984174,0,5,3,41,en,0,18,7,126,en
962,962,12,diLa-gpHRKc,Dan Stevens - Evermore (From &quot;Beauty and the Beast&quot;),"Stream #BeautyAndTheBeast on Disney+. Disney+ is the only place to stream your favorites from Disney, Pixar, Marvel, Star Wars ...",https://i.ytimg.com/vi/diLa-gpHRKc/default.jpg,28814623,0,10,7,62,en,0,19,10,130,en
963,963,13,5jJisI-YkBw,This is coolest K-Beauty product I’ve seen in a long time! #shorts,This is one of the most innovative k-beauty products I have seen in a long time. Get that glowy glass skin in seconds with the ...,https://i.ytimg.com/vi/5jJisI-YkBw/default.jpg,5878845,0,14,3,66,en,0,26,5,130,en
964,964,14,6ezUK6bRJhc,Testing out WORLDS LARGEST beauty blender hack 😱😱,SOCIALS @nataliesoutlet on all socials :) CUTE STUFF FOR YOU ⇢ worksheets: https://www.natalies-outlet.com/worksheets ...,https://i.ytimg.com/vi/6ezUK6bRJhc/default.jpg,4333536,2,7,0,49,en,0,16,14,121,en
965,965,15,n-BXNXvTvV4,"&quot;Beauty And A Beat&quot; - Justin Bieber (Alex Goot, Kurt Schneider, and Chrissy Costanza Cover)","SUBSCRIBE! I promise, it's fun :1 http://bit.ly/SubscribeKHS iTunes Download: http://msclvr.co/NyAkPr Google Play: ...",https://i.ytimg.com/vi/n-BXNXvTvV4/default.jpg,192214484,0,16,9,101,de,0,19,19,118,en
966,966,16,TXbHShUnwxY,An Unusual Prince/Once Upon a Dream (From &quot;Sleeping Beauty&quot;),"""An Unusual Prince/Once Upon a Dream"" from Disney's Sleeping Beauty Performed by: Mary Costa, Bill Shirley, Chorus ...",https://i.ytimg.com/vi/TXbHShUnwxY/default.jpg,51557629,0,12,7,70,en,0,19,10,118,en
967,967,17,ePmpFkcc6B8,REM beauty lip oil try on🫢,,https://i.ytimg.com/vi/ePmpFkcc6B8/default.jpg,2711333,1,6,0,26,en,0,1,0,3,tl
968,968,18,_SC5XeylKVE,Subtl Beauty Travel-friendly Makeup Stacks #shorts #traveler #makeup #makeupshorts #makeuphacks,Stay With Us Instagram: @subtlbeauty - https://www.instagram.com/subtlbeauty/ Facebook: https://www.facebook.com/subtlbeauty ...,https://i.ytimg.com/vi/_SC5XeylKVE/default.jpg,1113071,0,11,6,95,en,0,16,20,128,en
969,969,19,OvW_L8sTu5E,Beauty and the Beast US Official Trailer,"Watch the brand new trailer for Disney's ""Beauty and the Beast,"" starring Emma Watson & Dan Stevens. See the film in theatres ...",https://i.ytimg.com/vi/OvW_L8sTu5E/default.jpg,38116711,0,7,0,40,en,0,22,9,129,en
970,970,20,MZG2zyqYGUQ,Celebs Share Their Beauty Secrets,"From mixing up DIY face masks to harnessing the superpowers of the latest high-tech gadgets, these are the best skin-care ...",https://i.ytimg.com/vi/MZG2zyqYGUQ/default.jpg,200945,0,5,0,33,en,0,22,6,125,en
971,971,21,e3Nl_TCQXuw,Beauty and the Beast – US Official Final Trailer,"The final trailer for Beauty and the Beast is here On March 17, rediscover a tale as old as time. Get your tickets now at ...",https://i.ytimg.com/vi/e3Nl_TCQXuw/default.jpg,38878307,0,8,0,48,en,0,25,5,125,en
972,972,22,Yhvk0pKPfZw,Zendaya Does 100 Years of Beauty | Vogue,"Euphoria star Zendaya is the ultimate style chameleon, able to pull off virtually any look. Here, she puts that skill to the test by ...",https://i.ytimg.com/vi/Yhvk0pKPfZw/default.jpg,8503534,0,7,1,40,en,0,24,6,136,en
973,973,23,e70Q2kOuii8,A Message To Beauty Brands. ❤️,all my socials & merch: https://linktr.ee/fredericchen #shorts #ytshorts #youtubeshorts.,https://i.ytimg.com/vi/e70Q2kOuii8/default.jpg,357065,1,5,1,30,en,0,11,11,88,en
974,974,24,Q3MEULnJ1gM,Beauty and the Beast | Tale As Old As Time - Claire Ryann (Just Turned 4 years old) and the Crosbys,Claire Ryann (Just Turned 4 Years Old) covers The Beauty and the Beast song Tale as Old as Time. With the new Beauty and the ...,https://i.ytimg.com/vi/Q3MEULnJ1gM/default.jpg,14874941,0,19,4,99,en,0,25,6,128,en
975,975,25,f33TPz6eoWg,Josh Groban performs &#39;Evermore&#39; - Beauty and the Beast: A 30th Celebration,"Josh Groban starred as The Beast, alongside @HERmusic as Belle, in @ABCNetwork's Beauty and the Beast: A 30th Celebration ...",https://i.ytimg.com/vi/f33TPz6eoWg/default.jpg,355357,0,13,8,82,en,0,20,9,125,en
976,976,26,V4AYHe_MSVo,Makeup Using ONLY BLACK OWNED BEAUTY BRANDS🫶🏼,,https://i.ytimg.com/vi/V4AYHe_MSVo/default.jpg,133431,1,7,0,45,id,0,1,0,3,tl
977,977,27,71JB7pJVExs,Beauty and the Beast - Leroy Sanchez &amp; Lorea Turner  (Music Video),"Listen to my EP ""Elevated"" here: https://goo.gl/QthRRL If you liked this video, SUBSCRIBE to my channel! http://bit.ly/1VXVr6l And ...",https://i.ytimg.com/vi/71JB7pJVExs/default.jpg,34819823,0,11,5,70,en,0,24,18,134,en
978,978,28,BaKf6_p2ICU,Beauty Lies (Jordan Smith) | One Voice Children&#39;s Choir Cover,"This is the Official Music Video for Beauty Lies by One Voice Children's Choir, originally performed by Jordan Smith. Never miss ...",https://i.ytimg.com/vi/BaKf6_p2ICU/default.jpg,2006472,0,11,6,65,en,0,22,6,132,en
979,979,29,k8K6rDCZVdI,H.E.R. and Josh Groban Perform &#39;Beauty and the Beast&#39; - Beauty and the Beast: A 30th Celebration,H.E.R. (Belle) and Josh Groban (Beast) perform 'Beauty and the Beast.' Watch 'Beauty and the Beast: A 30th Celebration' THURS ...,https://i.ytimg.com/vi/k8K6rDCZVdI/default.jpg,1726903,0,20,11,104,en,0,22,16,129,en
980,980,30,tsfj6CYCtbs,WORST OF FENTY BEAUTY!!,"As always, these are just my own opionion!",https://i.ytimg.com/vi/tsfj6CYCtbs/default.jpg,370125,0,4,2,23,de,0,8,2,42,en
981,981,31,u0K-cHESi1c,Beauty and Lord Voldemort,"Who could ever learn to love a real beast like Voldemort? A mashup of 'Beauty and the Beast' and 'Harry Potter', with Voldemort ...",https://i.ytimg.com/vi/u0K-cHESi1c/default.jpg,17117082,0,4,0,25,en,0,23,9,131,en
982,982,32,GKjUothPREI,"Rexx Life Raj, Fireboy DML, Wale - Beauty In The Madness (Official Visualizer)","Listen to the single “Beauty In The Madness"". Out Now! Stream: https://music.empi.re/beautyinthemadness #RexxLifeRaj ...",https://i.ytimg.com/vi/GKjUothPREI/default.jpg,872368,0,12,5,78,en,0,17,14,120,en
983,983,33,aP0K9kXAaRE,There’s a little heart on the Rare Beauty liquid blush applicator!! #selenagomez #rarebeauty #makeup,,https://i.ytimg.com/vi/aP0K9kXAaRE/default.jpg,3349819,0,15,5,100,en,0,1,0,3,tl
984,984,34,RL-By0870Gs,WORST OF RARE BEAUTY,,https://i.ytimg.com/vi/RL-By0870Gs/default.jpg,387094,0,4,0,20,de,0,1,0,3,tl
985,985,35,-LobfkvONqs,Japan (Mei) | 100 Years of Beauty - Ep 16 | Cut,Watch more 100 Years of Beauty: https://www.youtube.com/playlist?list=PLJic7bfGlo3qlgmccaaNAXTChp_Ny8CE4 About 100 ...,https://i.ytimg.com/vi/-LobfkvONqs/default.jpg,13262119,0,9,5,47,en,0,15,13,118,en
986,986,36,9IEn_r-BtFU,Beauty &amp; The Bekaar | Episode 08/12 | Hippopotamus | #Shorts Series | Girl Formula | Chai Bisket,Beauty & The Bekaar Playlist: https://bit.ly/3RWIkUJ Created by - Vikas Thippani Produced by - Uday-Manoj DOP - Umesh Editing ...,https://i.ytimg.com/vi/9IEn_r-BtFU/default.jpg,6492410,0,14,9,100,en,0,19,14,129,en
987,987,37,VzWccBNEWEs,NEW CHARLOTTE TILBURY MATTE BEAUTY BLUSH WANDS!,SHOP CHARLOTTE TILBURY MATTE BEAUTY BLUSH WANDS HERE https://howl.me/ci27fZHHDlM Use code ...,https://i.ytimg.com/vi/VzWccBNEWEs/default.jpg,164584,0,7,1,47,vi,0,14,8,93,en
988,988,38,WHEVH18aoGM,The &#39;beauty guru&#39; friend doing their makeup. #shorts,It's a journey to be a baddie. Stay hydrated lovies and don't forget to check out my other socials! insta: ...,https://i.ytimg.com/vi/WHEVH18aoGM/default.jpg,2571509,0,10,8,60,en,0,22,8,110,en
989,989,39,6bi2BShTSVY,H.E.R. and Josh Groban Perform &#39;Something There&#39; - Beauty and the Beast: A 30th Celebration,"H.E.R. (Belle), Josh Groban (Beast), Martin Short (Lumière), Shania Twain (Mrs. Potts), David Alan Grier (Cogsworth) and Leo ...",https://i.ytimg.com/vi/6bi2BShTSVY/default.jpg,433962,0,18,11,99,en,0,20,21,128,en
990,990,40,HTv2SzvZ0ys,Bryan Martin - Beauty in the Struggle (Official Music Video),"Dirtified Records artists, Bryan Martin ""Beauty in the Struggle"" official music video starring Sarah Ross Download/Stream ""Beauty ...",https://i.ytimg.com/vi/HTv2SzvZ0ys/default.jpg,9537394,0,9,3,60,en,0,18,8,133,en
991,991,41,kTKL5P_69e8,ALL THE BEAUTY AND THE BLOODSHED - Official Trailer,"Directed by Academy Award-winning filmmaker Laura Poitras, All the Beauty and the Bloodshed is an epic, emotional and ...",https://i.ytimg.com/vi/kTKL5P_69e8/default.jpg,223705,0,8,1,51,en,0,19,6,121,en
992,992,42,cRxXksArD_s,FAKE TYPE. &quot;Beauty Unique Boutique&quot; MV,"FAKE TYPE. ""Beauty Unique Boutique"" Music by FAKE TYPE. (TOPHAMHAT-KYO & DYES IWASAKI) https://twitter.com/faketype ...",https://i.ytimg.com/vi/cRxXksArD_s/default.jpg,922617,0,8,5,48,fr,0,17,16,119,en
993,993,43,LOyVvpXRX6w,USA (Nina) | 100 Years of Beauty - Ep 1 | Cut,Watch more 100 Years of Beauty: https://www.youtube.com/playlist?list=PLJic7bfGlo3qlgmccaaNAXTChp_Ny8CE4 About 100 ...,https://i.ytimg.com/vi/LOyVvpXRX6w/default.jpg,36067548,0,9,5,45,en,0,15,13,118,en
994,994,44,UxpMlR1tQV0,Beauty standards be like… #shorts,I bet Steve Harrington still likes the way she looks (source vid is by TikTok/@ np.miranda ) #shorts #beauty #raywilliamjohnson.,https://i.ytimg.com/vi/UxpMlR1tQV0/default.jpg,9845887,0,5,1,33,en,0,20,9,128,en
995,995,45,9VEd3tfUoeg,Beauty &amp; The Bekaar | Episode 04/12 | Proposal | #Shorts Series | Girl Formula | Chai Bisket,Find your meaningful connection on happn : http://gethap.pn/uucM Beauty & The Bekaar Playlist: https://bit.ly/3RWIkUJ Created by ...,https://i.ytimg.com/vi/9VEd3tfUoeg/default.jpg,4489813,0,14,9,96,en,0,20,16,132,en
996,996,46,_5BD2Fi2NxA,Dad guessing beauty products😂 #Shorts,,https://i.ytimg.com/vi/_5BD2Fi2NxA/default.jpg,3709031,1,5,1,37,en,0,1,0,3,tl
997,997,47,t1jidMZiPMY,WHAT IS TRUE INCLUSIVITY IN THE BEAUTY INDUSTRY?,,https://i.ytimg.com/vi/t1jidMZiPMY/default.jpg,12418076,0,8,1,48,en,0,1,0,3,tl
998,998,48,NWxXM5Xqeyk,Finding Beauty,Provided to YouTube by Universal Music Group Finding Beauty · Craig Armstrong As If To Nothing ℗ 2002 Virgin Records ...,https://i.ytimg.com/vi/NWxXM5Xqeyk/default.jpg,825713,0,2,0,14,de,0,18,3,120,en
999,999,49,iKWsqubWoLk,COLORFUL makeover for beautiful Amrit using Neetu Josh Beauty “Naina” lashes 😍 #neetujosh #mua,,https://i.ytimg.com/vi/iKWsqubWoLk/default.jpg,132967,1,13,2,94,en,0,1,0,3,tl
1000,1000,0,ZOvmc1hRUA4,This is Anime of the YEAR,Cyberpunk Edgerunners was anime of the year by Studio Trigger in the Crunchyroll Anime awards as mentioned by Valkyrae and ...,https://i.ytimg.com/vi/ZOvmc1hRUA4/default.jpg,78566,0,6,0,25,en,0,20,3,126,en
1001,1001,1,qyT5l836j-k,Jun Doesn&#39;t Talk to Tomo for a YEAR! | Tomo-chan Is a Girl!,Ep 10: Jun is a real jerk... Watch Tomo-chan Is a Girl! on Crunchyroll! https://got.cr/cc-tciag10 Crunchyroll Collection brings you the ...,https://i.ytimg.com/vi/qyT5l836j-k/default.jpg,117452,0,15,7,63,en,0,25,16,139,en
1002,1002,2,SSQLkzS08ks,Tobi joins Tinder Pt.7 #anime #naruto #chainsawman #shorts,,https://i.ytimg.com/vi/SSQLkzS08ks/default.jpg,26691,0,9,5,58,en,0,1,0,3,tl
1003,1003,3,rbmWcSWWZBE,The Best Transformations In The Big Three | Anime #shorts,,https://i.ytimg.com/vi/rbmWcSWWZBE/default.jpg,53193,0,9,2,57,en,0,1,0,3,tl
1004,1004,4,juNiCiAoFu8,[🔥🥵 YAOI BOYS|MANGA=BL/ANIME🔥🖤💦] #bl #manwha #shorts #anime #manga #boylove #boyxboy #yaoi,,https://i.ytimg.com/vi/juNiCiAoFu8/default.jpg,76677,5,13,13,90,en,0,1,0,3,tl
1005,1005,5,DuwFW1SXdmI,Entering the anime world of ATTACK ON TITAN 😱 #anime #attackontitan #aot #eren,"Attack on titan is back with season 4 part 3, let's enter the world of aot and support our boy eren yaeger! Follow me if you want ...",https://i.ytimg.com/vi/DuwFW1SXdmI/default.jpg,60758,1,12,4,78,en,0,28,6,133,en
1006,1006,6,7Z_OVu1vxrQ,【アニメ】死神に魂を刈られてみる,字幕機能をONにしてお楽しみください！ 面白かったらチャンネル登録！ 感想はコメントか #ホロぐら でツイート！ ▶︎ホロの ...,https://i.ytimg.com/vi/7Z_OVu1vxrQ/default.jpg,767013,0,2,0,16,ja,1,6,4,66,ja
1007,1007,7,xoTT_CUppWg,This DEPRESSING Anime is About an Immortal Elf,"Frieren Beyond Journey's End or Sousou no Frieren is a sad anime about an Immortal elf, Frieren and her party members Himmel, ...",https://i.ytimg.com/vi/xoTT_CUppWg/default.jpg,14570,0,8,0,46,en,0,23,6,129,en
1008,1008,8,TqZoOXELWYg,MOTHERLAND vs ANIME,"Remember, No ANIME! ▻MERCH: https://my-store-5193770.creator-spring.com/ ▻Patreon: https://www.patreon.com/scorpo ...",https://i.ytimg.com/vi/TqZoOXELWYg/default.jpg,9330779,0,3,0,19,lv,0,17,22,117,en
1009,1009,9,AcV9DfKCDdI,"she watch anime, but japan version 🫢✈️ #shorts #tiktok",,https://i.ytimg.com/vi/AcV9DfKCDdI/default.jpg,193770,2,8,3,54,en,0,1,0,3,tl
1010,1010,10,dW9vJUlrycI,IF FORTNITE WAS AN ANIME - MALEC,"Almost 2 years later, we're finally back. We've worked really hard to bring you something awesome, so we hope you enjoy it!",https://i.ytimg.com/vi/dW9vJUlrycI/default.jpg,4934699,0,6,1,32,so,0,24,6,123,en
1011,1011,11,8CzpPej2bpY,"You LAUGH, YOU LOSE Anime Edition #shorts",youlaughyoulose #trynottolaugh #ylyl #trynottolaughchallenge #youlaughyoulosechallenge #anime Today we try not to laugh at ...,https://i.ytimg.com/vi/8CzpPej2bpY/default.jpg,32824485,0,7,2,41,en,0,13,8,126,en
1012,1012,12,sb8jqdoqjUY,When the Anime Opening is Misleading,Why the anime openings be trying to mislead me ▷Song Used: Saikai no Yakusoku [ Kuyuri ] ...,https://i.ytimg.com/vi/sb8jqdoqjUY/default.jpg,603716,0,6,0,36,en,0,15,6,92,en
1013,1013,13,-ioscbexQOs,WHICH ANIME VILLAIN IS THE MOST MISUNDERSTOOD 😭 #hunterxhunter #dragonball #demonslayer #jjk #dbz,,https://i.ytimg.com/vi/-ioscbexQOs/default.jpg,148351,1,12,5,97,de,0,1,0,3,tl
1014,1014,14,1hCu0AV-GGk,How to Draw Kakashi in different levels 😳 #shorts #anime #drawing,,https://i.ytimg.com/vi/1hCu0AV-GGk/default.jpg,1204877,1,10,3,65,en,0,1,0,3,tl
1015,1015,15,el0lXeEwvi4,LEC Anime Teaser | 2021 Summer,LEC returns on June 11th. 17:30 CEST.,https://i.ytimg.com/vi/el0lXeEwvi4/default.jpg,337107,0,5,1,30,en,0,8,3,37,en
1016,1016,16,Aoitj_0jXL4,Anime Openings be like pt.2,Follow us on social media: https://direct.me/loczniki.,https://i.ytimg.com/vi/Aoitj_0jXL4/default.jpg,10485271,0,6,1,27,af,0,9,7,54,en
1017,1017,17,IiHq53gZkEE,How Anime Characters Changed After the Timeskip,Theme: How Anime Characters Changed After the Time Skip ➤➤In this video I made a list of anime characters and how they ...,https://i.ytimg.com/vi/IiHq53gZkEE/default.jpg,78619,0,7,0,47,en,0,22,4,122,en
1018,1018,18,EyQtAg7KHI0,Posing like anime characters in the museum,,https://i.ytimg.com/vi/EyQtAg7KHI0/default.jpg,11020842,0,7,0,42,en,0,1,0,3,tl
1019,1019,19,w9szTeD494M,ANY anime MC that gets determined.,"For 21 FREE meals with HelloFresh plus free shipping, use code CALEBCITY21 at https://bit.ly/3VSHmuz! Music 19 - Oddwin.",https://i.ytimg.com/vi/w9szTeD494M/default.jpg,987305,0,6,1,34,en,0,20,9,120,en
1020,1020,20,8nKJCNgiVhc,Enemy「AMV」Anime Mix,Hope you enjoy! Newest AMV - https://youtu.be/CMF3qeu7fHY ▻UnClonable: ...,https://i.ytimg.com/vi/8nKJCNgiVhc/default.jpg,31086618,0,4,0,19,fr,0,10,11,74,fr
1021,1021,21,S-g-D0TUipY,Draken and Karaoke #tokyorevengers #anime #animatic #anime #draken #Emma #fyp #fypシ,,https://i.ytimg.com/vi/S-g-D0TUipY/default.jpg,30804,0,11,8,83,no,0,1,0,3,tl
1022,1022,22,Er46NXqAh30,Such a clever young lady 🌝 #anime #animemoments,Anime: Gunjo no Magmell.,https://i.ytimg.com/vi/Er46NXqAh30/default.jpg,1828621,1,7,2,47,en,0,4,2,24,it
1023,1023,23,4Rt_QPYvNXM,Chuunibyou - Funny Moment #anime #shorts,"Anime: Love, Chunibyo & Other Delusions! (Chuunibyou demo Koi ga Shitai!) #anime #animeshorts #animemetv #аниме.",https://i.ytimg.com/vi/4Rt_QPYvNXM/default.jpg,964347,0,5,3,40,en,0,14,12,112,en
1024,1024,24,csZH9ccmMj4,99% of anime 🆚 that 1% of anime🖤😈😨 #edit #animeedit #animemix #animepower #animecouple #animeboys,,https://i.ytimg.com/vi/csZH9ccmMj4/default.jpg,613733,4,13,8,97,en,0,1,0,3,tl
1025,1025,25,MaaQT18mPCY,Naruto vs Pain #shorts #naruto #anime #kishinpain #narutoshippuden #parody #animation #narutoedit,shorts #naruto #anime #kishinpain #narutoshippuden #parody #animation #narutoedit #pain #hinata #narutoshippoop #shippoop ...,https://i.ytimg.com/vi/MaaQT18mPCY/default.jpg,351794,0,11,8,97,en,0,12,14,125,en
1026,1026,26,XrnWwPosceQ,Most Powerful Anime Demon Lords,"Theme: Most Powerful Anime Demon Lords ➤➤In this video I made a list of the most powerful demon lords in anime, these anime ...",https://i.ytimg.com/vi/XrnWwPosceQ/default.jpg,22747,0,5,0,31,en,0,23,5,127,en
1027,1027,27,CnbqvqETBDo,NARUTO vs VEGITO #epicpartner #fortnite #anime #shorts,Don't forget to support me by using the Friendly Galaxy God's code in the item shop: DARTHWARGOD #Epicpartner If you ...,https://i.ytimg.com/vi/CnbqvqETBDo/default.jpg,89563,0,7,4,54,en,0,22,7,120,en
1028,1028,28,Ab19PVgExSc,QUEM CONSEGUE COMER MAIS COMIDA NOS ANIMES? #shorts #anime,,https://i.ytimg.com/vi/Ab19PVgExSc/default.jpg,621255,0,9,3,58,en,0,1,0,3,tl
1029,1029,29,I_sL2nbhbBM,4 Anime Mythics at the SAME Time 🤩,Join PWR Discord: https://discord.gg/pwr Subscribe to Lachy Shorts! http://bit.ly/LachyShortsSubscribe ⚡️My APPAREL⚡️ ...,https://i.ytimg.com/vi/I_sL2nbhbBM/default.jpg,231546,1,7,0,34,en,2,17,15,121,en
1030,1030,30,HHq6G0fiB2o,Q&amp;A Saturday with my neighbor #anime #naruto #itachi,,https://i.ytimg.com/vi/HHq6G0fiB2o/default.jpg,5301370,0,10,5,56,en,0,1,0,3,tl
1031,1031,31,2EekwHf39zI,Denji grabbing Powers B**bs pt2 @PiathePanda #chainsawman #anime #naruto,,https://i.ytimg.com/vi/2EekwHf39zI/default.jpg,2464059,0,10,6,72,en,0,1,0,3,tl
1032,1032,32,PdvaxlUsUVk,Oniichan V.S. José Roberto Pt.2 🤝🏻 #otakulife #humor #oniichan #comedy #anime #fypシ #joseroberto,,https://i.ytimg.com/vi/PdvaxlUsUVk/default.jpg,277831,1,14,10,96,en,0,1,0,3,tl
1033,1033,33,MNQPZaxPEbw,Nya! Power #anime #chainsawman #power,,https://i.ytimg.com/vi/MNQPZaxPEbw/default.jpg,10145768,0,5,4,37,en,0,1,0,3,tl
1034,1034,34,eLkfQYus8yo,Goku + Sharingan + Rinnegan = 💀 😂 #anime #shorts,,https://i.ytimg.com/vi/eLkfQYus8yo/default.jpg,16180022,2,5,5,48,en,0,1,0,3,tl
1035,1035,35,rZeky4aRoWU,It’s been 15 Years 😂😂 #anime #dbz #stopmotion #comedy #fyp,,https://i.ytimg.com/vi/rZeky4aRoWU/default.jpg,460652,2,10,5,58,en,0,1,0,3,tl
1036,1036,36,FoiL5toLJok,MAKIMA&#39;S DEAD #celebration #short #chainsawman #makima #fyp #trending #viral #asmr #anime #animeedit,,https://i.ytimg.com/vi/FoiL5toLJok/default.jpg,1742011,0,14,13,104,en,0,1,0,3,tl
1037,1037,37,PHGmXzmqyHg,junji ito maniac manga vs anime #anime,,https://i.ytimg.com/vi/PHGmXzmqyHg/default.jpg,4578,0,7,1,38,sl,0,1,0,3,tl
1038,1038,38,yEvnxYlVzuA,Game of Thrones as an 80&#39;s Dark Fantasy Anime Film,"0:00 Jon Snow 0:11 The Wall 0:16 Arya Stark 0:21 Eddard ""Ned"" Stark 0:31 Winterfell 0:36 Daenerys Targaryen 0:51 King's ...",https://i.ytimg.com/vi/yEvnxYlVzuA/default.jpg,41666,0,12,3,54,en,0,28,13,123,en
1039,1039,39,NrCh4dVoZrE,Preguntas de Naruto en Fortnite 🍥Anime naruto shippuden y boruto #naruto #anime #fortnite,Esta es una seccion de preguntas y respuestas de Naruto shippuden y boruto con tematica de Fortnite retos #naruto #anime ...,https://i.ytimg.com/vi/NrCh4dVoZrE/default.jpg,41842,1,13,3,89,it,0,20,5,124,es
1040,1040,40,4b1CeRJd-9g,when you watch too much anime...,TIKTOK - https://www.tiktok.com/@lilypichu ❀WEBSITE - https://www.lilypichu.com ❀LilyGaming ...,https://i.ytimg.com/vi/4b1CeRJd-9g/default.jpg,154410,0,6,3,32,en,0,12,17,95,en
1041,1041,41,fs_mH4QnAe4,Anime MasterChef  AMV - Audience Choice Japan Expo 2017,"I tried to edit an amv like this for a long time, but I never started it because I didn't find a good song... this year at soul's team IC I ...",https://i.ytimg.com/vi/fs_mH4QnAe4/default.jpg,9494861,0,8,1,55,en,0,33,9,143,en
